Time,v0,v1,v2,v
10.948,0.89064306,3.618836,-7.4872675,8.363515853881836
10.950000000000001,1.0630256,3.3399115,-7.399879,8.187994003295898
10.952,1.1707647,2.9203274,-7.414244,8.054192543029785
10.954,1.3299791,2.734777,-7.53994,8.130101203918457
10.955,1.1905168,2.746748,-7.3579803,7.943665981292725
10.957,1.0187328,2.6569653,-7.1227503,7.670126914978027
10.989,0.9367314,2.5791538,-6.9078703,7.432911396026611
10.991,0.8331822,2.508525,-6.9240313,7.411416530609131
10.993,0.7649474,2.3570917,-6.6852098,7.129730224609375
10.995000000000001,0.8678981,2.6725276,-6.631939,7.2026567459106445
10.997,1.0905589,3.020884,-6.2769985,7.050940990447998
10.999,1.1091139,3.6487634,-6.5337763,7.565305233001709
11.001,1.1091139,3.6487634,-6.5337763,7.565305233001709
11.003,1.323395,3.6894648,-6.4002995,7.505155563354492
11.004,1.4951789,3.5649664,-6.4308257,7.5033369064331055
11.037,1.6406267,3.156755,-6.3661823,7.292807102203369
11.039,1.5304934,2.5007436,-5.6179943,6.337033271789551
11.041,1.2389994,2.2110453,-4.7518916,5.385565280914307
11.043000000000001,0.89902276,1.905186,-4.4119153,4.889066696166992
11.044,0.717662,1.5741876,-4.5962687,4.911088466644287
11.046,0.53330845,1.3628993,-4.076727,4.331467628479004
11.048,0.4165911,1.0384849,-4.220978,4.366766929626465
11.05,0.3669114,0.7026982,-4.3861775,4.457237243652344
11.052,0.45968673,0.3369839,-4.9494133,4.982124328613281
11.053,0.57520694,0.005985504,-5.2618566,5.293206214904785
11.084,0.8631097,-0.3274071,-5.827487,5.900149345397949
11.086,1.234211,-0.6206968,-6.519411,6.664177417755127
11.089,1.5729905,-0.8499416,-7.439383,7.651216983795166
11.091000000000001,1.721431,-1.1372458,-8.464102,8.71192741394043
11.093,2.3355439,-1.9129672,-9.709086,10.167623519897461
11.095,2.9843724,-2.9352913,-10.569203,11.367958068847656
11.097,3.241749,-3.6092591,-11.071387,12.087650299072266
11.099,2.3104045,-3.208829,-10.583569,11.298073768615723
11.101,1.3341689,-2.393603,-9.979631,10.349028587341309
11.103,0.98102415,-1.8668787,-9.202713,9.441269874572754
11.134,1.0833763,-1.5825673,-8.664018,8.873748779296875
11.136000000000001,1.2880806,-1.2892777,-9.665392,9.835709571838379
11.138,1.2449849,-0.9247604,-10.682329,10.794319152832031
11.14,0.8415619,-0.6314707,-11.383232,11.43175220489502
11.141,0.22445641,-0.3286042,-11.997345,12.003942489624023
11.143,-0.65660983,0.090381116,-13.059772,13.076579093933105
11.145,-1.1905168,0.4261679,-13.903728,13.96111011505127
11.147,-1.8219875,0.9528923,-15.149311,15.288207054138184
11.149000000000001,-2.1601684,0.94331545,-15.156494,15.338692665100098
11.151,-2.391209,0.682946,-14.513651,14.725160598754883
11.189,-2.5187001,0.32202014,-13.244125,13.485340118408203
11.192,-2.4971523,0.107739076,-12.239758,12.492359161376953
11.194,-2.4378958,0.18614918,-11.300034,11.561519622802734
11.196,-2.2930467,0.2705448,-10.336368,10.591116905212402
11.197000000000001,-2.1613655,0.3890578,-9.492412,9.743138313293457
11.199,-2.0608091,0.41958386,-8.855554,9.10185718536377
11.201,-1.9835961,0.3369839,-8.5886,8.821125984191895
11.203,-2.071583,0.2633622,-8.731653,8.977893829345703
11.205,-2.2260091,0.18016368,-9.010578,9.28321647644043
11.206,-2.3870192,0.04129998,-8.983644,9.295451164245605
11.208,-2.4971523,-0.19093758,-8.630499,8.986531257629395
11.21,-2.6204538,-0.3776853,-8.348581,8.758323669433594
11.24,-2.7263973,-0.5105635,-8.088212,8.550619125366211
11.243,-2.8113914,-0.504578,-8.472482,8.940999031066895
11.245000000000001,-3.0304608,-0.43754035,-9.387066,9.873810768127441
11.246,-3.4111388,-0.42556936,-10.283695,10.843032836914063
11.248000000000001,-3.8935704,-0.61411273,-10.7990465,11.495931625366211
11.25,-4.409521,-0.91817635,-10.839149,11.737720489501953
11.252,-4.824915,-1.2479776,-10.773908,11.870734214782715
11.254,-5.133168,-1.2623428,-10.67395,11.911177635192871
11.256,-5.3594203,-1.1049241,-10.398617,11.7505521774292
11.287,-5.638345,-0.9044097,-10.503363,11.955312728881836
11.290000000000001,-6.0291986,-0.8098387,-10.657789,12.271738052368164
11.292,-6.55293,-0.81522566,-10.617087,12.503121376037598
11.294,-6.884527,-0.9175778,-10.3226,12.44165325164795
11.295,-6.9928646,-1.039682,-9.892841,12.159333229064941
11.297,-6.730101,-1.3162124,-9.548077,11.755528450012207
11.3,-6.479308,-1.5885528,-9.406818,11.532266616821289
11.302,-6.297349,-1.8555063,-9.464878,11.518829345703125
11.304,-6.2261214,-2.106299,-9.6845455,11.704337120056152
11.306000000000001,-6.415862,-2.2212207,-9.856929,11.968966484069824
11.308,-6.3045316,-2.4271219,-9.85633,11.94927978515625
11.339,-6.332065,-2.6880898,-9.89763,12.05337905883789
11.341000000000001,-6.166865,-3.0113072,-9.783307,11.95036792755127
11.343,-6.2805896,-3.1232362,-9.685743,11.958847999572754
11.344,-6.518214,-3.020884,-9.486425,11.899794578552246
11.346,-6.1327477,-2.9879637,-9.269751,11.509422302246094
11.348,-5.4432178,-3.083732,-9.058462,11.008803367614746
11.35,-5.379173,-3.0095115,-8.871715,10.802776336669922
11.352,-5.29358,-2.8736405,-8.463503,10.388006210327148
11.353,-5.1475334,-2.7263973,-7.9984293,9.894706726074219
11.384,-4.9637785,-2.6252422,-7.6003933,9.449707984924316
11.386000000000001,-5.0547585,-2.6312277,-7.2406645,9.21418285369873
11.388,-5.3282957,-2.5169046,-6.8366427,9.025809288024902
11.39,-5.4641666,-2.2188265,-6.2530565,8.595407485961914
11.392,-5.6856303,-2.1739352,-6.0651116,8.592902183532715
11.393,-6.0238113,-2.3289597,-6.4427967,9.122498512268066
11.395,-6.4643445,-2.3708582,-6.9796963,9.804329872131348
11.397,-7.03177,-2.1972785,-7.406463,10.446507453918457
11.399000000000001,-7.252037,-1.9261353,-7.2083426,10.404913902282715
11.433,-7.5124063,-1.6567876,-6.935404,10.35765552520752
11.435,-7.5213847,-1.5155296,-6.6175733,10.132143020629883
11.437,-7.606379,-1.4377182,-6.43741,10.06798267364502
11.439,-7.4268136,-1.6843209,-5.8005524,9.572925567626953
11.44,-7.2029557,-1.8974048,-5.3199162,9.153372764587402
11.442,-6.9862804,-2.0871453,-4.9679685,8.822981834411621
11.444,-6.9264255,-2.2960393,-4.9003325,8.789791107177734
11.446,-6.950966,-2.456451,-4.667496,8.725571632385254
11.448,-7.08145,-2.5312698,-4.9386396,8.996912002563477
11.449,-7.2610154,-2.5594015,-5.149928,9.262539863586426
